child_id,parent_id
ПРАВООХРАНИТЕЛЬНАЯ ДЕЯТЕЛЬНОСТЬ,ГОСУДАРСТВЕННЫЙ ОБВИНИТЕЛЬ
СУДОУСТРОЙСТВО,ГОСУДАРСТВЕННЫЙ ОБВИНИТЕЛЬ
ИСКУССТВО,ФЛАМЕНКО
МУЗЫКАЛЬНОЕ ИСКУССТВО,ФЛАМЕНКО
ПСИХОЛОГИЧЕСКИЕ НАУКИ,НЕСОКРУШИМЫЙ
ЧЕРТА ХАРАКТЕРА,НЕСОКРУШИМЫЙ
ГИДРОМЕТЕОРОЛОГИЯ,МУССОН
СФЕРА ОБРАЗОВАНИЯ,МЕДАЛИСТ (ВЫПУСКНИК)
РЕЛИГИЯ,ДОМИНИКАНЕЦ (МОНАХ)
ХРИСТИАНСТВО,ДОМИНИКАНЕЦ (МОНАХ)
КАТОЛИЦИЗМ,ДОМИНИКАНЕЦ (МОНАХ)
СФЕРА ОБРАЗОВАНИЯ,ШКОЛЬНЫЙ УРОК
ЭКОНОМИКА,СЧЕТ НА ОПЛАТУ
ФИЛОЛОГИЯ,СЧЕТ НА ОПЛАТУ
БУХГАЛТЕРСКИЙ УЧЕТ,СЧЕТ НА ОПЛАТУ
ФИНАНСОВАЯ СФЕРА,СЧЕТ НА ОПЛАТУ
ПРОМЫШЛЕННОСТЬ,РИСОВАЯ КРУПА
ЭКОНОМИКА,РИСОВАЯ КРУПА
БЕСПРИЧИННЫЙ,ПРИЧИНА ЯВЛЕНИЯ
СФЕРА ОБРАЗОВАНИЯ,ЛИКБЕЗ (ОБУЧЕНИЕ)
ИЗМЕРЕНИЕ,ЗИМНИЙ МЕСЯЦ
"ВРЕМЯ, ПРОДОЛЖИТЕЛЬНОСТЬ",ЗИМНИЙ МЕСЯЦ
"ВРЕМЯ, ПРОДОЛЖИТЕЛЬНОСТЬ",ПРИОСТАНОВЛЕНИЕ ОПЕРАЦИЙ ПО СЧЕТУ
ПРОМЫШЛЕННОСТЬ,МУКОМОЛЬНОЕ ПРЕДПРИЯТИЕ
СЕЛЬСКОЕ ХОЗЯЙСТВО,МУКОМОЛЬНОЕ ПРЕДПРИЯТИЕ
КОМПЬЮТЕР,АЛГОРИТМ ПРОГРАММЫ
ПРОМЫШЛЕННОСТЬ,МОБИЛЬНЫЙ КОНТЕНТ
КОМПЬЮТЕР,МОБИЛЬНЫЙ КОНТЕНТ
"ЦВЕТ, ОКРАСКА",РЯБИНОВЫЙ ЦВЕТ
ЭКОНОМИКА,МЕЖБЮДЖЕТНЫЕ ОТНОШЕНИЯ
НАУКА,БИОХИМИК
ПРОМЫШЛЕННОСТЬ,БИОХИМИК
БИОХИМИЯ,БИОХИМИК
ВООРУЖЕННЫЙ КОНФЛИКТ,УЧАСТНИК ВООРУЖЕННОГО ФОРМИРОВАНИЯ
ПРЕСТУПЛЕНИЕ,УЧАСТНИК ВООРУЖЕННОГО ФОРМИРОВАНИЯ
ПРОМЫШЛЕННОСТЬ,ВЕЛИКАЯ ДЕПРЕССИЯ
ЭКОНОМИКА,ВЕЛИКАЯ ДЕПРЕССИЯ
"ЧУВСТВО, ЭМОЦИЯ","БРЕЗГЛИВЫЙ, ГАДЛИВЫЙ"
МЕДИЦИНА,МЕДИЦИНСКАЯ ОПТИКА
ПРОМЫШЛЕННОСТЬ,МЕДИЦИНСКАЯ ОПТИКА
ЭКОНОМИКА,МЕДИЦИНСКАЯ ОПТИКА
ЭКОНОМИКА,ДЕПОЗИТНАЯ ОПЕРАЦИЯ
БАНКОВСКАЯ СИСТЕМА,ДЕПОЗИТНАЯ ОПЕРАЦИЯ
ФИНАНСОВАЯ СФЕРА,ДЕПОЗИТНАЯ ОПЕРАЦИЯ
АНТРОПОЛОГИЯ,ЛОНДОНЦЫ
ЭКОНОМИКА,МАКРОЭКОНОМИКА
ИСКУССТВО,ПАМЯТНИК ИСКУССТВА И КУЛЬТУРЫ
МОДА,ЛОХМОТЬЯ
ОДЕЖДА,ЛОХМОТЬЯ
КУЛИНАРНОЕ ИСКУССТВО,ПРИГОТОВЛЕНИЕ ПИЩИ
ФИЛОЛОГИЯ,ГРАММАТИЧЕСКИЙ РОД
АНАТОМИЯ (НАУКА),МИОКАРД
СЕЛЬСКОЕ ХОЗЯЙСТВО,ТАБУН
ЗООЛОГИЯ,ТАБУН
ЖИВОТНОВОДСТВО,ТАБУН
РЕЛИГИЯ,РУССКАЯ ПРАВОСЛАВНАЯ ЦЕРКОВЬ
ХРИСТИАНСТВО,РУССКАЯ ПРАВОСЛАВНАЯ ЦЕРКОВЬ
ПРАВОСЛАВИЕ,РУССКАЯ ПРАВОСЛАВНАЯ ЦЕРКОВЬ
РУКОДЕЛИЕ,ВЫШИВАНИЕ (РУКОДЕЛИЕ)
БИОЛОГИЯ,ДОРАДО (РЫБА)
ЗООЛОГИЯ,ДОРАДО (РЫБА)
ГИДРОМЕТЕОРОЛОГИЯ,МИСТРАЛЬ
ИСКУССТВО,ТАНЕЦ
ТАНЕЦ,ТАНЕЦ
МЕДИЦИНА,ИНТЕРНАТУРА
СФЕРА ОБРАЗОВАНИЯ,ИНТЕРНАТУРА
АНАТОМИЯ (НАУКА),ВЕГЕТАТИВНАЯ НЕРВНАЯ СИСТЕМА
МОДА,МАНТО
ОДЕЖДА,МАНТО
СЕМЬЯ,ДОЧЬ
СУДОХОДСТВО,ПОРТЛЕНД
МОДА,МЕХОВАЯ ОДЕЖДА
ОДЕЖДА,МЕХОВАЯ ОДЕЖДА
ПРАВОВАЯ СИСТЕМА,РИМСКИЙ ГЛАДИАТОР
МОДА,ОБУВЩИК
ОБУВЬ,ОБУВЩИК
ЭКОНОМИКА,НАЛОГОВАЯ СЛУЖБА
НАЛОГОВАЯ СИСТЕМА,НАЛОГОВАЯ СЛУЖБА
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,НАЛОГОВАЯ СЛУЖБА
ФИНАНСОВАЯ СФЕРА,НАЛОГОВАЯ СЛУЖБА
ЭКОНОМИКА,НАЛОГОВАЯ СИСТЕМА
НАЛОГОВАЯ СИСТЕМА,НАЛОГОВАЯ СИСТЕМА
ФИНАНСОВАЯ СФЕРА,НАЛОГОВАЯ СИСТЕМА
БИОЛОГИЯ,ФЛОРА ОРГАНИЗМА
МИКРОБИОЛОГИЯ,ФЛОРА ОРГАНИЗМА
МЕДИЦИНА,ФИТОПРЕПАРАТ
ПРОМЫШЛЕННОСТЬ,ФИТОПРЕПАРАТ
ЭКОНОМИКА,ФИТОПРЕПАРАТ
ФАРМАКОЛОГИЯ,ФИТОПРЕПАРАТ
ПРОМЫШЛЕННОСТЬ,РЫБНАЯ ПРОДУКЦИЯ
ЭКОНОМИКА,РЫБНАЯ ПРОДУКЦИЯ
ЗООЛОГИЯ,ТРОЙКА ЛОШАДЕЙ
АВИАЦИЯ (СФЕРА ДЕЯТЕЛЬНОСТИ),АВИАЦИОННЫЙ ОТРЯД
ИНЖЕНЕРНОЕ ДЕЛО,ПРОЕКТИРОВЩИК
ПРАВОВАЯ СИСТЕМА,НОРМАТИВНО-ТЕХНИЧЕСКАЯ ДОКУМЕНТАЦИЯ
ФИЛОЛОГИЯ,НОРМАТИВНО-ТЕХНИЧЕСКАЯ ДОКУМЕНТАЦИЯ
КУЛИНАРНОЕ ИСКУССТВО,ОТБИВНАЯ КОТЛЕТА
ПРОМЫШЛЕННОСТЬ,ЗАЩИТНЫЙ САРКОФАГ
НАУКА,ГЕОГРАФИЧЕСКАЯ КООРДИНАТА
НАУКИ О ЗЕМЛЕ,ГЕОГРАФИЧЕСКАЯ КООРДИНАТА
ГЕОЛОГИЧЕСКИЕ НАУКИ,ГЕОГРАФИЧЕСКАЯ КООРДИНАТА
МАТЕМАТИЧЕСКИЕ НАУКИ,ГЕОГРАФИЧЕСКАЯ КООРДИНАТА
ГЕОГРАФИЧЕСКИЕ НАУКИ,ГЕОГРАФИЧЕСКАЯ КООРДИНАТА
"ЦВЕТ, ОКРАСКА",ТЕНЬ НА ИЗОБРАЖЕНИИ
ЭКОНОМИКА,ФЕДЕРАЛЬНЫЙ БЮДЖЕТ
ФИНАНСОВАЯ СФЕРА,ФЕДЕРАЛЬНЫЙ БЮДЖЕТ
АВТОМОБИЛЬНЫЙ ТРАНСПОРТ,ВОДИТЕЛЬ БОЛЬШЕГРУЗНОГО АВТОМОБИЛЯ
ГРУЗОВЫЕ ПЕРЕВОЗКИ,ВОДИТЕЛЬ БОЛЬШЕГРУЗНОГО АВТОМОБИЛЯ
БИОЛОГИЯ,РОТВЕЙЛЕР
СЕЛЬСКОЕ ХОЗЯЙСТВО,РОТВЕЙЛЕР
ЗООЛОГИЯ,РОТВЕЙЛЕР
ЖИВОТНОВОДСТВО,РОТВЕЙЛЕР
КОМПЬЮТЕР,РУБРИКАТОР
ФИЛОЛОГИЯ,РУБРИКАТОР
БИОЛОГИЯ,СТРИЖ
ЗООЛОГИЯ,СТРИЖ
МЕДИЦИНА,СЛАБИТЕЛЬНОЕ
ПРОМЫШЛЕННОСТЬ,СЛАБИТЕЛЬНОЕ
ЭКОНОМИКА,СЛАБИТЕЛЬНОЕ
ФАРМАКОЛОГИЯ,СЛАБИТЕЛЬНОЕ
ВООРУЖЕННЫЙ КОНФЛИКТ,ВЕТЕРАН ВОЙНЫ
СОЦИАЛЬНАЯ ЗАЩИТА,ВЕТЕРАН ВОЙНЫ
ПРОМЫШЛЕННОСТЬ,МУСОРОПЕРЕРАБАТЫВАЮЩИЙ ЗАВОД
БИОЛОГИЯ,ТАРАКАН
ЗООЛОГИЯ,ТАРАКАН
СУДОХОДСТВО,КАРАЧИ
МЕДИЦИНА,НЕВРОЛОГИЯ
АНТРОПОЛОГИЯ,НЕГРЫ
БИОЛОГИЯ,КЛЮКВА (РАСТЕНИЕ)
БОТАНИКА,КЛЮКВА (РАСТЕНИЕ)
БЕЗАВАРИЙНАЯ ЭКСПЛУАТАЦИЯ,АВАРИЯ
АВАРИЯ,АВАРИЯ
ПРОМЫШЛЕННОСТЬ,ЗЕРНО ПШЕНИЦЫ
СЕЛЬСКОЕ ХОЗЯЙСТВО,ЗЕРНО ПШЕНИЦЫ
МЕДИЦИНА,ПСИХОТЕРАПЕВТ
ПСИХОЛОГИЧЕСКИЕ НАУКИ,ПСИХОТЕРАПЕВТ
ПСИХИАТРИЯ,ПСИХОТЕРАПЕВТ
СЕЛЬСКОЕ ХОЗЯЙСТВО,ОВОЩИ
РАЗГОВОРЧИВЫЙ,"МОЛЧАЛИВЫЙ, НЕРАЗГОВОРЧИВЫЙ"
ПСИХОЛОГИЧЕСКИЕ НАУКИ,"МОЛЧАЛИВЫЙ, НЕРАЗГОВОРЧИВЫЙ"
ЧЕРТА ХАРАКТЕРА,"МОЛЧАЛИВЫЙ, НЕРАЗГОВОРЧИВЫЙ"
ПРАВОВАЯ СИСТЕМА,ГАУПТВАХТА
ОБОРОНА ГОСУДАРСТВА,ГАУПТВАХТА
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,ГАУПТВАХТА
ПРЕСТУПЛЕНИЕ,ГАУПТВАХТА
ПРАВООХРАНИТЕЛЬНАЯ ДЕЯТЕЛЬНОСТЬ,ГАУПТВАХТА
СУДОУСТРОЙСТВО,ГАУПТВАХТА
ВОЕННАЯ СЛУЖБА,ГАУПТВАХТА
ИЗМЕРЕНИЕ,АКСЕЛЕРОМЕТР
НАУКА,ИНТЕГРАЛ ФУНКЦИИ
МАТЕМАТИЧЕСКИЕ НАУКИ,ИНТЕГРАЛ ФУНКЦИИ
"ЧУВСТВО, ЭМОЦИЯ","СОИЗВОЛИТЬ, СОБЛАГОВОЛИТЬ"
ТРАНСПОРТНАЯ СФЕРА,ЭЛЕКТРОКАР
ОБОРОНА ГОСУДАРСТВА,ПРОТИВОПЕХОТНАЯ МИНА
ВОЕННАЯ СЛУЖБА,ПРОТИВОПЕХОТНАЯ МИНА
СПОРТ,СПОРТИВНЫЙ ТРЕК
СПОРТИВНАЯ ГОНКА,СПОРТИВНЫЙ ТРЕК
БИОЛОГИЯ,КЛЕВЕР
СЕЛЬСКОЕ ХОЗЯЙСТВО,КЛЕВЕР
БОТАНИКА,КЛЕВЕР
ЖИВОТНОВОДСТВО,КЛЕВЕР
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,ПОЛИЦЕЙСКИЙ
ПРАВООХРАНИТЕЛЬНАЯ ДЕЯТЕЛЬНОСТЬ,ПОЛИЦЕЙСКИЙ
РЕЛИГИЯ,ПАСТОР
ХРИСТИАНСТВО,ПАСТОР
ПРОТЕСТАНТИЗМ,ПАСТОР
ИГРА (РАЗВЛЕЧЕНИЕ),ДЕТСКАЯ ИГРА
ПРОМЫШЛЕННОСТЬ,ВОИНСКИЙ СКЛАД
ЭКОНОМИКА,ВОИНСКИЙ СКЛАД
ОБОРОНА ГОСУДАРСТВА,ВОИНСКИЙ СКЛАД
ВОЕННАЯ СЛУЖБА,ВОИНСКИЙ СКЛАД
ЭКОНОМИКА,ПАКЕТ АКЦИЙ
ФИНАНСОВАЯ СФЕРА,ПАКЕТ АКЦИЙ
ЦЕННАЯ БУМАГА,ПАКЕТ АКЦИЙ
ПСИХОЛОГИЧЕСКИЕ НАУКИ,РЕЗВЫЙ (ПОДВИЖНЫЙ И ВЕСЕЛЫЙ)
ЧЕРТА ХАРАКТЕРА,РЕЗВЫЙ (ПОДВИЖНЫЙ И ВЕСЕЛЫЙ)
"ЦВЕТ, ОКРАСКА",ГНЕДАЯ МАСТЬ
БИОЛОГИЯ,ГНЕДАЯ МАСТЬ
ЗООЛОГИЯ,ГНЕДАЯ МАСТЬ
ГЕОЛОГИЧЕСКИЕ НАУКИ,МЕСТОРОЖДЕНИЕ ДРАГОЦЕННЫХ КАМНЕЙ
ДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,МЕСТОРОЖДЕНИЕ ДРАГОЦЕННЫХ КАМНЕЙ
ПРИКЛАДНЫЕ НАУКИ,НАНОТЕХНОЛОГИЯ
НАУКА,НАНОТЕХНОЛОГИЯ
ПРОМЫШЛЕННОСТЬ,НАНОТЕХНОЛОГИЯ
ЭКОНОМИКА,НАНОТЕХНОЛОГИЯ
ФИЗИКА,НАНОТЕХНОЛОГИЯ
БИОЛОГИЯ,ЦВЕТКОВОЕ РАСТЕНИЕ
БОТАНИКА,ЦВЕТКОВОЕ РАСТЕНИЕ
ТРАНСПОРТНАЯ СФЕРА,МАЛОТОННАЖНЫЙ ГРУЗ
ГРУЗОВЫЕ ПЕРЕВОЗКИ,МАЛОТОННАЖНЫЙ ГРУЗ
СЕМЬЯ,СЕМЕЙНО-БРАЧНЫЕ ОТНОШЕНИЯ
АНАТОМИЯ (НАУКА),АОРТА
СПОРТ,"БЛИЦ, МОЛНИЕНОСНАЯ ИГРА"
ШАХМАТЫ,"БЛИЦ, МОЛНИЕНОСНАЯ ИГРА"
СПОРТИВНАЯ ИГРА,"БЛИЦ, МОЛНИЕНОСНАЯ ИГРА"
ПРОМЫШЛЕННОСТЬ,ПРОИЗВОДСТВЕННЫЙ ЦИКЛ
ИГРА (РАЗВЛЕЧЕНИЕ),АТАКА (ИГРОВОЕ ДЕЙСТВИЕ)
МОДА,ВАРЕЖКИ
ОДЕЖДА,ВАРЕЖКИ
ФИЛОЛОГИЯ,ДЕНЕЖНАЯ ЦЕННАЯ БУМАГА
ЦЕННАЯ БУМАГА,ДЕНЕЖНАЯ ЦЕННАЯ БУМАГА
ПРОМЫШЛЕННОСТЬ,ИМПЕРИЯ (КРУПНАЯ МОНОПОЛИЯ)
ЭКОНОМИКА,ИМПЕРИЯ (КРУПНАЯ МОНОПОЛИЯ)
ОТДЫХ,МИЗАНСЦЕНА
ПРАВОВАЯ СИСТЕМА,ДУШИТЬ (УБИВАТЬ)
ПРЕСТУПЛЕНИЕ,ДУШИТЬ (УБИВАТЬ)
АНТРОПОЛОГИЯ,КОЛУМБИЙЦЫ (ГРАЖДАНЕ КОЛУМБИИ)
ЧЕРТА ХАРАКТЕРА,ОТЧАЯННЫЙ ДО БЕЗРАССУДСТВА
ПСИХОЛОГИЧЕСКИЕ НАУКИ,ДЕПРЕССИЯ (ПСИХИЧЕСКОЕ СОСТОЯНИЕ)
АНАТОМИЯ (НАУКА),ДЕПРЕССИЯ (ПСИХИЧЕСКОЕ СОСТОЯНИЕ)
"ЧУВСТВО, ЭМОЦИЯ",ДЕПРЕССИЯ (ПСИХИЧЕСКОЕ СОСТОЯНИЕ)
МЕДИЦИНА,САЛЬМОНЕЛЛЕЗ
ФИЗИОЛОГИЧЕСКАЯ НАУКА,САЛЬМОНЕЛЛЕЗ
НАУКА,НАУЧНО-ИССЛЕДОВАТЕЛЬСКАЯ И ОПЫТНО-КОНСТРУКТОРСКАЯ РАБОТА
КУЛИНАРНОЕ ИСКУССТВО,"ОБЕДАТЬ, ЕСТЬ ОБЕД"
ЛЕСНОЕ ХОЗЯЙСТВО,ПОЛЯНА В ЛЕСУ
ЭКОНОМИКА,СОУС
КУЛИНАРНОЕ ИСКУССТВО,СОУС
ЧАСТИЧНЫЙ,ПОЛНЫЙ (ВПОЛНЕ ЗАКОНЧЕННЫЙ)
НАУКА,ФИЛОСОФ-ПРАГМАТИК
ФИЛОСОФСКИЕ НАУКИ,ФИЛОСОФ-ПРАГМАТИК
ИСКУССТВО,ВЕДЬМА (ЗЛАЯ ВОЛШЕБНИЦА)
МИФ (НАРОДНОЕ СКАЗАНИЕ),ВЕДЬМА (ЗЛАЯ ВОЛШЕБНИЦА)
МИСТИЦИЗМ,ВЕДЬМА (ЗЛАЯ ВОЛШЕБНИЦА)
ГИДРОМЕТЕОРОЛОГИЯ,МОЛНИЯ (ИСКРОВОЙ РАЗРЯД)
ЭЛЕКТРИЧЕСТВО (ФИЗИЧЕСКОЕ ЯВЛЕНИЕ),МОЛНИЯ (ИСКРОВОЙ РАЗРЯД)
АВТОМОБИЛЬНЫЙ ТРАНСПОРТ,КУЗОВ АВТОМОБИЛЯ
ОТДЫХ,ФОЙЕ
СПОРТ,СТЕНДОВАЯ СТРЕЛЬБА
БИОЛОГИЯ,МОРСКАЯ ПТИЦА
ЗООЛОГИЯ,МОРСКАЯ ПТИЦА
ОКЕАНОЛОГИЯ,МОРСКАЯ ПТИЦА
БИОЛОГИЯ,ГИАЦИНТ (ЦВЕТОК)
БОТАНИКА,ГИАЦИНТ (ЦВЕТОК)
МОРАЛЬ,ЭТИЧЕСКИЕ НОРМЫ
"ЧУВСТВО, ЭМОЦИЯ",ЯСНОВИДЕНИЕ (СВЕРХЪЕСТЕСТВЕННАЯ ПРОНИЦАТЕЛЬНОСТЬ)
СПОРТ,ГОНОЧНЫЙ БОЛИД
АВТОМОБИЛЬНЫЙ ТРАНСПОРТ,ГОНОЧНЫЙ БОЛИД
СПОРТИВНАЯ ГОНКА,ГОНОЧНЫЙ БОЛИД
КУЛИНАРНОЕ ИСКУССТВО,КОНСЕРВАНТ
МЕДИЦИНА,РВОТА
БИОЛОГИЯ,РВОТА
ФИЗИОЛОГИЧЕСКАЯ НАУКА,РВОТА
ФИЛОЛОГИЯ,КУПОН
ПРОМЫШЛЕННОСТЬ,КАКАО (НАПИТОК)
ЭКОНОМИКА,КАКАО (НАПИТОК)
ТРАНСПОРТНАЯ СФЕРА,РАДИОМАЯК
РАДИОСВЯЗЬ,РАДИОМАЯК
ДИПЛОМАТИЧЕСКИЕ ОТНОШЕНИЯ,МЕЖДУНАРОДНАЯ ПОМОЩЬ
ЭКОНОМИКА,ЛАГЕР (ПИВО)
КУЛИНАРНОЕ ИСКУССТВО,АППЕТИТНЫЙ НА ВИД
"ЧУВСТВО, ЭМОЦИЯ",АППЕТИТНЫЙ НА ВИД
НАУКА,АРГУМЕНТ ФУНКЦИИ
МАТЕМАТИЧЕСКИЕ НАУКИ,АРГУМЕНТ ФУНКЦИИ
МЕДИЦИНА,ВЖИВИТЬ В ОРГАНИЗМ
ХИРУРГИЯ,ВЖИВИТЬ В ОРГАНИЗМ
ПРАВОСЛАВИЕ,ПАТРИАШЕСТВО
ИСКУССТВО,МУЗЫКАЛЬНАЯ МИНИАТЮРА
МУЗЫКАЛЬНОЕ ИСКУССТВО,МУЗЫКАЛЬНАЯ МИНИАТЮРА
ЧЕРТА ХАРАКТЕРА,УДАЛОЙ (ПОЛНЫЙ УДАЛИ)
ПРАВОВАЯ СИСТЕМА,РАБОЧЕЕ ВРЕМЯ
ТРУДОВЫЕ ОТНОШЕНИЯ,РАБОЧЕЕ ВРЕМЯ
"ЧУВСТВО, ЭМОЦИЯ",КАРЬЕРИЗМ
ПСИХОЛОГИЧЕСКИЕ НАУКИ,"РАСТЯПА, РОТОЗЕЙ"
ЧЕРТА ХАРАКТЕРА,"РАСТЯПА, РОТОЗЕЙ"
ПРАВОВАЯ СИСТЕМА,ПОСОБНИК ПРЕСТУПЛЕНИЯ
ПРЕСТУПЛЕНИЕ,ПОСОБНИК ПРЕСТУПЛЕНИЯ
ДИПЛОМАТИЧЕСКИЕ ОТНОШЕНИЯ,МИРОТВОРЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ
ВООРУЖЕННЫЙ КОНФЛИКТ,МИРОТВОРЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ
БИОЛОГИЯ,ЛАСТОЧКА-КАСАТКА
ЗООЛОГИЯ,ЛАСТОЧКА-КАСАТКА
МЕДИЦИНА,ЗАГАЗОВАННОСТЬ
ТРУДОВЫЕ ОТНОШЕНИЯ,ЗАГАЗОВАННОСТЬ
БИОЛОГИЯ,СОВА (ПТИЦА)
ЗООЛОГИЯ,СОВА (ПТИЦА)
ЭЛЕКТРОТЕХНИКА (СФЕРА ДЕЯТЕЛЬНОСТИ),НАСТОЛЬНАЯ ЛАМПА
ПРЕДМЕТ ИНТЕРЬЕРА,НАСТОЛЬНАЯ ЛАМПА
ИСКУССТВО,СОЛЬНЫЙ АЛЬБОМ
МУЗЫКАЛЬНОЕ ИСКУССТВО,СОЛЬНЫЙ АЛЬБОМ
БИОЛОГИЯ,МАГНОЛИЯ
БОТАНИКА,МАГНОЛИЯ
МОДА,КОМБИНЕЗОН
ОДЕЖДА,КОМБИНЕЗОН
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,ДЕПУТАТ ГОСУДАРСТВЕННОЙ ДУМЫ
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,ДЕПУТАТ ГОСУДАРСТВЕННОЙ ДУМЫ
ВЫБОРЫ,ДЕПУТАТ ГОСУДАРСТВЕННОЙ ДУМЫ
БИОЛОГИЯ,ПАПОРОТНИК
БОТАНИКА,ПАПОРОТНИК
ПСИХОЛОГИЧЕСКИЕ НАУКИ,ЧИСТОПЛОТНЫЙ (ОПРЯТНЫЙ)
ЧЕРТА ХАРАКТЕРА,ЧИСТОПЛОТНЫЙ (ОПРЯТНЫЙ)
ПРОМЫШЛЕННОСТЬ,ПЛЕМЕННОЕ ЖИВОТНОВОДСТВО
СЕЛЬСКОЕ ХОЗЯЙСТВО,ПЛЕМЕННОЕ ЖИВОТНОВОДСТВО
ЖИВОТНОВОДСТВО,ПЛЕМЕННОЕ ЖИВОТНОВОДСТВО
БИОХИМИЯ,ФЕРМЕНТ
ЭКОНОМИКА,ШКОЛЬНОЕ ЗДАНИЕ
СРЕДНЕЕ ОБЩЕЕ ОБРАЗОВАНИЕ,ШКОЛЬНОЕ ЗДАНИЕ
ИЗОБРАЗИТЕЛЬНОЕ ИСКУССТВО,УЗОР
ИГРА (РАЗВЛЕЧЕНИЕ),ХОД В КАРТОЧНОЙ ИГРЕ
АВТОМОБИЛЬНЫЙ ТРАНСПОРТ,АВТОМОБИЛЬНОЕ ОБОРУДОВАНИЕ
ФИЛОЛОГИЯ,ТАБАСАРАНСКИЙ ЯЗЫК
ПРАВОВАЯ СИСТЕМА,"ПРЕСТУПЛЕНИЕ ПРОТИВ СВОБОДЫ, ЧЕСТИ И ДОСТОИНСТВА"
ПРЕСТУПЛЕНИЕ,"ПРЕСТУПЛЕНИЕ ПРОТИВ СВОБОДЫ, ЧЕСТИ И ДОСТОИНСТВА"
ПРОМЫШЛЕННОСТЬ,ПОКРЫВАЮЩАЯ ЧАСТЬ
ПРАВОВАЯ СИСТЕМА,ВОЕННЫЙ ПЕРЕВОРОТ
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,ВОЕННЫЙ ПЕРЕВОРОТ
ПРЕСТУПЛЕНИЕ,ВОЕННЫЙ ПЕРЕВОРОТ
ПСИХОЛОГИЧЕСКИЕ НАУКИ,МЕРКАНТИЛЬНЫЙ (ИЗЛИШНЕ РАСЧЕТЛИВЫЙ)
ЧЕРТА ХАРАКТЕРА,МЕРКАНТИЛЬНЫЙ (ИЗЛИШНЕ РАСЧЕТЛИВЫЙ)
ДИПЛОМАТИЧЕСКИЕ ОТНОШЕНИЯ,МЕЖДУНАРОДНЫЕ КОНТАКТЫ
БИОЛОГИЯ,СЕМЕЙСТВО ТЕТЕРЕВИНЫЕ
ЗООЛОГИЯ,СЕМЕЙСТВО ТЕТЕРЕВИНЫЕ
ПРОМЫШЛЕННОСТЬ,ГРАДООБРАЗУЮЩЕЕ ПРЕДПРИЯТИЕ
ЭКОНОМИКА,ГРАДООБРАЗУЮЩЕЕ ПРЕДПРИЯТИЕ
ПРОМЫШЛЕННОСТЬ,СБОРОЧНЫЙ КОНВЕЙЕР
ТРАНСПОРТНАЯ СФЕРА,СБОРОЧНЫЙ КОНВЕЙЕР
ПРАВОВАЯ СИСТЕМА,ЗАБАСТОВКА
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,ЗАБАСТОВКА
ТРУДОВЫЕ ОТНОШЕНИЯ,ЗАБАСТОВКА
ИЗМЕРЕНИЕ,МЕГАБИТ
ПСИХОЛОГИЧЕСКИЕ НАУКИ,"ВЯЛЫЙ (ЛИШЕННЫЙ БОДРОСТИ, ЭНЕРГИИ)"
ЧЕРТА ХАРАКТЕРА,"ВЯЛЫЙ (ЛИШЕННЫЙ БОДРОСТИ, ЭНЕРГИИ)"
БИОЛОГИЯ,ЦЕЦЕ
ЗООЛОГИЯ,ЦЕЦЕ
ДИПЛОМАТИЧЕСКИЕ ОТНОШЕНИЯ,ДЕНОНСАЦИЯ ДОГОВОРА
АВТОМОБИЛЬНЫЙ ТРАНСПОРТ,ТОННЕЛЬ
МЕДИЦИНА,ПЛОСКОСТОПИЕ
ФИЗИОЛОГИЧЕСКАЯ НАУКА,ПЛОСКОСТОПИЕ
ИГРА (РАЗВЛЕЧЕНИЕ),СУХОЙ СЧЕТ
СЕЛЬСКОЕ ХОЗЯЙСТВО,УЛЕЙ
ЗООЛОГИЯ,УЛЕЙ
ЖИВОТНОВОДСТВО,УЛЕЙ
СУДОХОДСТВО,БАЛТИМОР
АВТОМОБИЛЬНЫЙ ТРАНСПОРТ,ГАЗОВЫЙ АВТОМОБИЛЬ
ОБОРОНА ГОСУДАРСТВА,ВОЕННАЯ КОМЕНДАТУРА
ВОЕННАЯ СЛУЖБА,ВОЕННАЯ КОМЕНДАТУРА
ФИЛОЛОГИЯ,КНИГА (ЧАСТЬ РОМАНА)
ФИЛОЛОГИЯ,РОДНОЙ ЯЗЫК
ИСКУССТВО,ПИАНИНО
МУЗЫКАЛЬНОЕ ИСКУССТВО,ПИАНИНО
ПРЕДМЕТ ИНТЕРЬЕРА,ПИАНИНО
