child_id,parent_id
НАЛОГОВОЕ ОСВОБОЖДЕНИЕ,ЛЬГОТНОЕ НАЛОГООБЛОЖЕНИЕ
КУРЬЕР,ПОСЫЛЬНЫЙ (РАБОТНИК)
АЛКОГОЛЬНЫЙ НАПИТОК,СПИРТОСОДЕРЖАЩАЯ ПРОДУКЦИЯ
ЭТИЛОВЫЙ СПИРТ,СПИРТОСОДЕРЖАЩАЯ ПРОДУКЦИЯ
ОДЕКОЛОН,СПИРТОСОДЕРЖАЩАЯ ПРОДУКЦИЯ
ВИНОМАТЕРИАЛЫ,СПИРТОСОДЕРЖАЩАЯ ПРОДУКЦИЯ
НЕЗАМЕНИМЫЙ,УНИКАЛЬНЫЙ
ПОДАЧА В ИГРЕ,УДАР ПО МЯЧУ
УДАР ПО МЯЧУ В ФУТБОЛЕ,УДАР ПО МЯЧУ
НАВЕСНОЙ УДАР,УДАР ПО МЯЧУ
ПОВРЕДИТЬ,ПРИЧИНЕНИЕ ВРЕДА
"УБИТЬ, ЛИШИТЬ ЖИЗНИ",ПРИЧИНЕНИЕ ВРЕДА
ОТРАВИТЬ ЯДОВИТЫМ ВЕЩЕСТВОМ,ПРИЧИНЕНИЕ ВРЕДА
ПЕРЕКОРМИТЬ,ПРИЧИНЕНИЕ ВРЕДА
"ЗЛОУПОТРЕБЛЕНИЕ, ЧРЕЗМЕРНОЕ ПОТРЕБЛЕНИЕ",ПРИЧИНЕНИЕ ВРЕДА
ТЕРЕТЬ (ПРИЧИНИТЬ БОЛЬ),ПРИЧИНЕНИЕ ВРЕДА
"УКУСИТЬ, ПОКУСАТЬ",ПРИЧИНЕНИЕ ВРЕДА
"ПОРАЗИТЬ (ПОВРЕДИТЬ, ПРИЧИНИВ УЩЕРБ ЗДОРОВЬЮ)",ПРИЧИНЕНИЕ ВРЕДА
ПОДЛЫЙ ПОСТУПОК,ПРИЧИНЕНИЕ ВРЕДА
"ПОДСТРОИТЬ, УСТРОИТЬ НЕПРИЯТНОСТИ",ПРИЧИНЕНИЕ ВРЕДА
"СГЛАЗ, ПОРЧА",ПРИЧИНЕНИЕ ВРЕДА
"ПОДОРВАТЬ, РАСШАТАТЬ",ПРИЧИНЕНИЕ ВРЕДА
"БЕДОКУРИТЬ, ШКОДНИЧАТЬ",ПРИЧИНЕНИЕ ВРЕДА
МЕДВЕЖЬЯ УСЛУГА,ПРИЧИНЕНИЕ ВРЕДА
"ИНТРИГА, КОЗНИ",ПРИЧИНЕНИЕ ВРЕДА
ЗАЛЕЧИТЬ (ПРИЧИНИТЬ ВРЕД),ПРИЧИНЕНИЕ ВРЕДА
"ОСЛЕПИТЬ, ЛИШИТЬ ЗРЕНИЯ",ПРИЧИНЕНИЕ ВРЕДА
"ПОДВЕСТИ, ПОДКАЧАТЬ",ПРИЧИНЕНИЕ ВРЕДА
ПЕРЕДОЗИРОВАТЬ,ПРИЧИНЕНИЕ ВРЕДА
НЕВИНОВНОЕ ПРИЧИНЕНИЕ ВРЕДА,ПРИЧИНЕНИЕ ВРЕДА
ПРЕДНАМЕРЕННО ВРЕДИТЬ,ПРИЧИНЕНИЕ ВРЕДА
ПЕРЕНАПРЯЧЬСЯ,ПРИЧИНЕНИЕ ВРЕДА
АПРИОРНЫЙ,ПРЕДВАРИТЕЛЬНЫЙ (ПРЕДШЕСТВУЮЩИЙ)
ЗАБЛАГОВРЕМЕННЫЙ,ПРЕДВАРИТЕЛЬНЫЙ (ПРЕДШЕСТВУЮЩИЙ)
ЩЕБЕНЬ,ОБЛОМОК (КУСОК)
ОСКОЛОК (ОТКОЛОВШИЙСЯ КУСОК),ОБЛОМОК (КУСОК)
"ЩЕПКА, ЩЕПА",ОБЛОМОК (КУСОК)
БИРЖЕВОЕ КОТИРОВАНИЕ,"ОЦЕНИТЬ, ОПРЕДЕЛИТЬ ЦЕНУ"
УЦЕНКА ТОВАРА,"ОЦЕНИТЬ, ОПРЕДЕЛИТЬ ЦЕНУ"
"ПЕРЕОЦЕНИТЬ, ЗАВЫСИТЬ ЦЕНУ","ОЦЕНИТЬ, ОПРЕДЕЛИТЬ ЦЕНУ"
"НЕДООЦЕНИТЬ, ЗАНИЗИТЬ ЦЕНУ","ОЦЕНИТЬ, ОПРЕДЕЛИТЬ ЦЕНУ"
САДОВНИК,САДОВОД (РАСТЕНИЕВОД)
ЛЕСОЗАГОТОВИТЕЛЬНОЕ ПРЕДПРИЯТИЕ,ПРЕДПРИЯТИЕ ЛЕСНОЙ ПРОМЫШЛЕННОСТИ
ДЕРЕВООБРАБАТЫВАЮЩЕЕ ПРЕДПРИЯТИЕ,ПРЕДПРИЯТИЕ ЛЕСНОЙ ПРОМЫШЛЕННОСТИ
ЗАБОР ВОДЫ,ВОДОПОЛЬЗОВАНИЕ
"СВИТА, СОПРОВОЖДАЮЩИЕ ЛИЦА","ОКРУЖЕНИЕ, ОКРУЖАЮЩИЕ ЛЮДИ"
КОРОЛЕВСКИЙ ДВОР,"ОКРУЖЕНИЕ, ОКРУЖАЮЩИЕ ЛЮДИ"
КОГОРТА СОРАТНИКОВ,"ОКРУЖЕНИЕ, ОКРУЖАЮЩИЕ ЛЮДИ"
СОЦИАЛЬНОЕ ОКРУЖЕНИЕ,"ОКРУЖЕНИЕ, ОКРУЖАЮЩИЕ ЛЮДИ"
КОМАНДА (ОКРУЖЕНИЕ),"ОКРУЖЕНИЕ, ОКРУЖАЮЩИЕ ЛЮДИ"
МЕСТО ПРЕДВАРИТЕЛЬНОГО ЗАКЛЮЧЕНИЯ,ТЮРЕМНАЯ КАМЕРА
КАРЦЕР,ТЮРЕМНАЯ КАМЕРА
ОДИНОЧНАЯ КАМЕРА,ТЮРЕМНАЯ КАМЕРА
КАМЕРА СМЕРТНИКОВ,ТЮРЕМНАЯ КАМЕРА
КАМЕРА ВРЕМЕННОГО ЗАДЕРЖАНИЯ,ТЮРЕМНАЯ КАМЕРА
ЭПИФИТОТИЯ,"РАСПРОСТРАНИТЬСЯ, ПОЛУЧИТЬ РАСПРОСТРАНЕНИЕ"
РАСТЕЧЬСЯ В РАЗНЫЕ СТОРОНЫ,"РАСПРОСТРАНИТЬСЯ, ПОЛУЧИТЬ РАСПРОСТРАНЕНИЕ"
МЕТАСТАЗ,"РАСПРОСТРАНИТЬСЯ, ПОЛУЧИТЬ РАСПРОСТРАНЕНИЕ"
РАССЕЯТЬСЯ (РАСПОЛОЖИТЬСЯ),"РАСПРОСТРАНИТЬСЯ, ПОЛУЧИТЬ РАСПРОСТРАНЕНИЕ"
ПЕРЕБРОСИТЬСЯ (РАСПРОСТРАНИТЬСЯ),"РАСПРОСТРАНИТЬСЯ, ПОЛУЧИТЬ РАСПРОСТРАНЕНИЕ"
ГЛОБАЛИЗАЦИЯ,"РАСПРОСТРАНИТЬСЯ, ПОЛУЧИТЬ РАСПРОСТРАНЕНИЕ"
ПРОСОЧИТЬСЯ (ПОСТЕПЕННО РАСПРОСТРАНИТЬСЯ),"РАСПРОСТРАНИТЬСЯ, ПОЛУЧИТЬ РАСПРОСТРАНЕНИЕ"
ШИРОКОЕ РАСПРОСТРАНЕНИЕ,"РАСПРОСТРАНИТЬСЯ, ПОЛУЧИТЬ РАСПРОСТРАНЕНИЕ"
РАСПРОСТРАНЕНИЕ В ОБЩЕСТВЕ,"РАСПРОСТРАНИТЬСЯ, ПОЛУЧИТЬ РАСПРОСТРАНЕНИЕ"
РУЧНАЯ ТЕЛЕЖКА,ТЕЛЕЖКА
"ПРЕМИЯ ""ОСКАР""",КИНОПРЕМИЯ
МЕДИЦИНСКАЯ ЭКСПЕРТИЗА,ОСВИДЕТЕЛЬСТВОВАНИЕ
"СТИМУЛ, ТОЛЧОК",ПРИЧИНА ЯВЛЕНИЯ
ВИНА (ПРИЧИНА НЕБЛАГОПРИЯТНОГО),ПРИЧИНА ЯВЛЕНИЯ
ТАЙНА (СКРЫТАЯ ПРИЧИНА),ПРИЧИНА ЯВЛЕНИЯ
"ГРОЗА (О ТОМ, ЧТО ВНУШАЕТ  СТРАХ, УЖАС)",ПРИЧИНА ЯВЛЕНИЯ
"ЖУПЕЛ, ПУГАЛО",ПРИЧИНА ЯВЛЕНИЯ
ПОДОПЛЕКА СОБЫТИЙ,ПРИЧИНА ЯВЛЕНИЯ
ПЕРВОПРИЧИНА (ОСНОВНАЯ ПРИЧИНА),ПРИЧИНА ЯВЛЕНИЯ
ДЕЙСТВУЮЩИЙ АГЕНТ,ПРИЧИНА ЯВЛЕНИЯ
ЛОКОН,ПРЯДЬ ВОЛОС
ЧЕЛКА (ПРЯДЬ),ПРЯДЬ ВОЛОС
ЯНВАРЬ,ЗИМНИЙ МЕСЯЦ
ФЕВРАЛЬ,ЗИМНИЙ МЕСЯЦ
ДЕКАБРЬ,ЗИМНИЙ МЕСЯЦ
"ЛИНИЯ, ЧЕРТА",ПОЛОСА НА ПОВЕРХНОСТИ
КАЙМА (ОБРАМЛЕНИЕ),ПОЛОСА НА ПОВЕРХНОСТИ
СЛЕД НА ПОВЕРХНОСТИ,ПОЛОСА НА ПОВЕРХНОСТИ
ЦАРАПИНА НА ПОВЕРХНОСТИ,ПОЛОСА НА ПОВЕРХНОСТИ
СПЕКТР (ФИЗИЧЕСКОЕ ЯВЛЕНИЕ),ПОЛОСА НА ПОВЕРХНОСТИ
ПОЛЯ СТРАНИЦЫ,ПОЛОСА НА ПОВЕРХНОСТИ
ПЫЛЕСОС,ПЫЛЕУЛАВЛИВАЮЩЕЕ ОБОРУДОВАНИЕ
РИНГТОН,МОБИЛЬНЫЙ КОНТЕНТ
НАБАТ КОЛОКОЛА,СИГНАЛ ТРЕВОГИ
ВОЗДУШНАЯ ТРЕВОГА,СИГНАЛ ТРЕВОГИ
"ОПАСНОСТЬ, УГРОЗА",ПЕРСПЕКТИВА НА БУДУЩЕЕ
ПЛОХАЯ ПЕРСПЕКТИВА,ПЕРСПЕКТИВА НА БУДУЩЕЕ
ДЕНЕЖНО-ТОВАРНОЕ ОБРАЩЕНИЕ,ЦИКЛИЧЕСКИЙ ПРОЦЕСС
ЯДЕРНО-ТОПЛИВНЫЙ ЦИКЛ,ЦИКЛИЧЕСКИЙ ПРОЦЕСС
ПРОИЗВОДСТВЕННЫЙ ЦИКЛ,ЦИКЛИЧЕСКИЙ ПРОЦЕСС
ОБОРОТ (ЗАКОНЧЕННЫЙ ЦИКЛ ОПЕРАЦИЙ ),ЦИКЛИЧЕСКИЙ ПРОЦЕСС
КУРС ОБУЧЕНИЯ,ЦИКЛИЧЕСКИЙ ПРОЦЕСС
ЦИРКУЛИРОВАНИЕ (ЦИКЛИЧЕСКОЕ ДВИЖЕНИЕ),ЦИКЛИЧЕСКИЙ ПРОЦЕСС
РАБОЧИЙ ЦИКЛ,ЦИКЛИЧЕСКИЙ ПРОЦЕСС
НАЕМНИК,УЧАСТНИК ВООРУЖЕННОГО ФОРМИРОВАНИЯ
ПОЛЕВОЙ КОМАНДИР,УЧАСТНИК ВООРУЖЕННОГО ФОРМИРОВАНИЯ
НАДОРВАТЬ (НЕ ДО КОНЦА РАЗОРВАТЬ),"РВАТЬ, РАЗОРВАТЬ НА ЧАСТИ"
ПРОРВАТЬ ОТВЕРСТИЕ,"РВАТЬ, РАЗОРВАТЬ НА ЧАСТИ"
"ТЕРЗАТЬ (РАЗРЫВАТЬ, РАЗДИРАТЬ)","РВАТЬ, РАЗОРВАТЬ НА ЧАСТИ"
"РАСПОРОТЬ, ВСПОРОТЬ","РВАТЬ, РАЗОРВАТЬ НА ЧАСТИ"
СЕМЕЙСТВЕННОСТЬ,"КУМОВСТВО, ПРОТЕКЦИОНИЗМ"
"ОТСРОЧИТЬ, ОТОДВИНУТЬ СРОК","ЗАДЕРЖАТЬ, ДЕЛАТЬ НЕ ВОВРЕМЯ"
"ПРОВОЛОЧКА (ЗАДЕРЖКА , ПРОМЕДЛЕНИЕ ПРИ ВЫПОЛНЕНИИ)","ЗАДЕРЖАТЬ, ДЕЛАТЬ НЕ ВОВРЕМЯ"
ОТСТАВАНИЕ В ВЫПОЛНЕНИИ,"ЗАДЕРЖАТЬ, ДЕЛАТЬ НЕ ВОВРЕМЯ"
СОТРЯСЕНИЕ МОЗГА,ЧЕРЕПНО-МОЗГОВАЯ ТРАВМА
ОЧКИ,МЕДИЦИНСКАЯ ОПТИКА
КОНТАКТНЫЕ ЛИНЗЫ,МЕДИЦИНСКАЯ ОПТИКА
МОНЕТАРНАЯ ЭКОНОМИКА,МАКРОЭКОНОМИКА
ПАМЯТНИК АРХИТЕКТУРЫ,ПАМЯТНИК ИСКУССТВА И КУЛЬТУРЫ
ПРЕДМЕТ АНТИКВАРИАТА,ПАМЯТНИК ИСКУССТВА И КУЛЬТУРЫ
НЕРВНО-ПАРАЛИТИЧЕСКИЕ ВЕЩЕСТВА,ЯДОВИТЫЙ ГАЗ
БОЕВОЕ ОТРАВЛЯЮЩЕЕ ВЕЩЕСТВО,ЯДОВИТЫЙ ГАЗ
КОНСЕРВИРОВАНИЕ ПИЩЕВЫХ ПРОДУКТОВ,ПРИГОТОВЛЕНИЕ ПИЩИ
ЖАРКА ПИЩИ,ПРИГОТОВЛЕНИЕ ПИЩИ
ВАРКА ПИЩИ,ПРИГОТОВЛЕНИЕ ПИЩИ
КОПЧЕНИЕ ПРОДУКТОВ,ПРИГОТОВЛЕНИЕ ПИЩИ
МАРИНОВАНИЕ ПРОДУКТОВ,ПРИГОТОВЛЕНИЕ ПИЩИ
ВЫПЕКАНИЕ ИЗДЕЛИЯ,ПРИГОТОВЛЕНИЕ ПИЩИ
ЗАПЕКАНИЕ БЛЮДА,ПРИГОТОВЛЕНИЕ ПИЩИ
"НАСТОЯТЬ, ПРИГОТОВИТЬ НАСТОЙКУ",ПРИГОТОВЛЕНИЕ ПИЩИ
ПРИГОТОВЛЕНИЕ ПИЩИ НА ПАРУ,ПРИГОТОВЛЕНИЕ ПИЩИ
ПРИЗЫВНИК,"МУЖЧИНА, ЧЕЛОВЕК МУЖСКОГО ПОЛА"
СЫН,"МУЖЧИНА, ЧЕЛОВЕК МУЖСКОГО ПОЛА"
МАЛЬЧИК,"МУЖЧИНА, ЧЕЛОВЕК МУЖСКОГО ПОЛА"
ЮНОША,"МУЖЧИНА, ЧЕЛОВЕК МУЖСКОГО ПОЛА"
СЛУГА (РАБОТНИК),"МУЖЧИНА, ЧЕЛОВЕК МУЖСКОГО ПОЛА"
КРЕСТНЫЙ СЫН,"МУЖЧИНА, ЧЕЛОВЕК МУЖСКОГО ПОЛА"
РОДСТВЕННИК-МУЖЧИНА,"МУЖЧИНА, ЧЕЛОВЕК МУЖСКОГО ПОЛА"
"ДРУГ, БОЙФРЕНД","МУЖЧИНА, ЧЕЛОВЕК МУЖСКОГО ПОЛА"
ВЗРОСЛЫЙ МУЖЧИНА,"МУЖЧИНА, ЧЕЛОВЕК МУЖСКОГО ПОЛА"
ОБЕСКУРАЖЕННЫЙ,РАСТЕРЯННЫЙ
ОЗАДАЧЕННЫЙ,РАСТЕРЯННЫЙ
"СМЯТЕНИЕ, ЗАМЕШАТЕЛЬСТВО",РАСТЕРЯННЫЙ
ДОШКОЛЬНИК,МАЛОЛЕТНИЕ ДЕТИ
МЛАДЕНЕЦ,МАЛОЛЕТНИЕ ДЕТИ
МАЛЫШ,МАЛОЛЕТНИЕ ДЕТИ
РАСШИТЬ УЗОРОМ,ВЫШИВАНИЕ (РУКОДЕЛИЕ)
ШОВ (МЕСТО СОЕДИНЕНИЯ),МЕСТО СОЕДИНЕНИЯ
СТЫК (МЕСТО),МЕСТО СОЕДИНЕНИЯ
ШАРНИР,МЕСТО СОЕДИНЕНИЯ
"СОЧЛЕНИЕ, МЕСТО СОЧЛЕНЕНИЯ",МЕСТО СОЕДИНЕНИЯ
КРЕСТЕЦ,МЕСТО СОЕДИНЕНИЯ
УЗЕЛ (МЕСТО СОЕДИНЕНИЯ),МЕСТО СОЕДИНЕНИЯ
"СЛИЯНИЕ, МЕСТО СЛИЯНИЯ",МЕСТО СОЕДИНЕНИЯ
КОРЕШОК ПЕРЕПЛЕТА,МЕСТО СОЕДИНЕНИЯ
ПЕРЕМЫЧКА (ЧАСТЬ КОНСТРУКЦИИ),МЕСТО СОЕДИНЕНИЯ
СВАРНОЙ ШОВ,МЕСТО СОЕДИНЕНИЯ
ЭЛЕКТРИЧЕСКИЙ КОНТАКТ,МЕСТО СОЕДИНЕНИЯ
ШНУРОВКА (МЕСТО СОЕДИНЕНИЯ),МЕСТО СОЕДИНЕНИЯ
НАРОДНЫЙ ТАНЕЦ,ТАНЕЦ
КАНКАН,ТАНЕЦ
БАЛЬНЫЙ ТАНЕЦ,ТАНЕЦ
БРЕЙК-ДАНС,ТАНЕЦ
ПУХЛЫЙ (ОКРУГЛЫЙ И МЯГКИЙ),ОКРУГЛАЯ ФОРМА
ШУБА (ОДЕЖДА),МЕХОВАЯ ОДЕЖДА
ДУБЛЕНКА,МЕХОВАЯ ОДЕЖДА
ПРЕПАРАТ ВАЛЕРИАНЫ,ФИТОПРЕПАРАТ
ПРЕПАРАТ ИЗ КОРНЕЙ РАСТЕНИЯ,ФИТОПРЕПАРАТ
ИКРА РЫБ,РЫБНАЯ ПРОДУКЦИЯ
РЫБИЙ ЖИР,РЫБНАЯ ПРОДУКЦИЯ
МОРЕПРОДУКТЫ,РЫБНАЯ ПРОДУКЦИЯ
ПРОДУКЦИЯ РЫБОПЕРЕРАБОТКИ,РЫБНАЯ ПРОДУКЦИЯ
МЯСО РЫБЫ,РЫБНАЯ ПРОДУКЦИЯ
"ОБДЕЛИТЬ ПРИ РАСПРЕДЕЛЕНИИ, РАЗДАЧЕ",НЕДОДАТЬ
"ЗАРНИЦА, ОТБЛЕСК МОЛНИИ",ВСПЫШКА СВЕТА
НАЦИОНАЛЬНЫЙ СТАНДАРТ,НОРМАТИВНО-ТЕХНИЧЕСКАЯ ДОКУМЕНТАЦИЯ
СТРОИТЕЛЬНЫЕ НОРМЫ,НОРМАТИВНО-ТЕХНИЧЕСКАЯ ДОКУМЕНТАЦИЯ
ТЕХНИЧЕСКИЕ УСЛОВИЯ (НОРМАТИВ),НОРМАТИВНО-ТЕХНИЧЕСКАЯ ДОКУМЕНТАЦИЯ
ТЕХНИЧЕСКИЙ РЕГЛАМЕНТ,НОРМАТИВНО-ТЕХНИЧЕСКАЯ ДОКУМЕНТАЦИЯ
КООРДИНАТА ДОЛГОТЫ,ГЕОГРАФИЧЕСКАЯ КООРДИНАТА
КООРДИНАТА ШИРОТЫ,ГЕОГРАФИЧЕСКАЯ КООРДИНАТА
ЮЖНЫЙ ПОЛЮС,ГЕОГРАФИЧЕСКАЯ КООРДИНАТА
СЕВЕРНЫЙ ПОЛЮС,ГЕОГРАФИЧЕСКАЯ КООРДИНАТА
ОБЪЕДИНИТЬ В ЕДИНОЕ ЦЕЛОЕ,СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
СОЧЛЕНИТЬ,СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
ЗАСТЕГНУТЬ,СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
СМЕШИВАТЬ (СОЕДИНЯТЬ),СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
КОМБИНИРОВАТЬ (СОЕДИНЯТЬ),СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
"СВЯЗАТЬ (ЗАВЯЗЫВАЯ, СОЕДИНИТЬ)",СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
"ПЛЕСТИ ИЗ ПОЛОС, НИТЕЙ",СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
СПЛАВИТЬ ВМЕСТЕ,СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
"СПАРИТЬ, СОЕДИНИТЬ В ПАРУ",СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
ЗАШИТЬ (СОЕДИНИТЬ ШВОМ),СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
СТЫКОВАТЬ,СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
ПЕРЕМЕШАТЬ,СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
СОЧЕТАТЬ,СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
СОБРАТЬ В ОДНОМ МЕСТЕ,СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
СБОРКА ИЗДЕЛИЯ,СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
СШИВАТЬ,СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
ЗАПРЯЧЬ В УПРЯЖКУ,СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
ЗАЦЕПИТЬ (СОЕДИНИТЬ),СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
ЗАМКНУТЬ (СОЕДИНИТЬ КОНЦЫ),СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
"СБИТЬ, СКОЛОТИТЬ",СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
СОМКНУТЬ (СОЕДИНИТЬ ВПЛОТНУЮ),СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
"СОСТАВИТЬ, ПРИСТАВИТЬ ДРУГ К ДРУГУ",СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
СПАЯТЬ (СОЕДИНИТЬ),СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
ВОССОЕДИНИТЬ,СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
СРАСТИТЬ ВМЕСТЕ,СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
"СВЯЗАТЬ, УСТАНОВИТЬ ОТНОШЕНИЕ",СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
ЗАЗЕМЛЕНИЕ ПРИБОРА,СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
"КРУТИТЬ, СКРУЧИВАТЬ",СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
КОММУТАЦИЯ СВЯЗИ,СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
СТЯНУТЬ БЛИЖЕ,СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
ФЮЗЕЛЯЖ,КОРПУС ИЗДЕЛИЯ
КУЗОВ АВТОМОБИЛЯ,КОРПУС ИЗДЕЛИЯ
ВЕТЕРАН АФГАНСКОЙ ВОЙНЫ,ВЕТЕРАН ВОЙНЫ
ВЕТЕРАН ВЕЛИКОЙ ОТЕЧЕСТВЕННОЙ ВОЙНЫ,ВЕТЕРАН ВОЙНЫ
ВУЛКАН,ГОРА
"БЕЛУХА, ГОРА АЛТАЙСКОГО КРАЯ",ГОРА
ГУНИБ,ГОРА
ГОВЕРЛА,ГОРА
МАШУК,ГОРА
ЭЛЬБРУС,ГОРА
БЕШТАУ,ГОРА
АФОН,ГОРА
АЙ-ПЕТРИ,ГОРА
АКОНКАГУА,ГОРА
КАВКАЗСКИЕ ГОРЫ,ГОРА
"АРАРАТ, ГОРА",ГОРА
СКАЛА,ГОРА
СОПКА,ГОРА
ФУДЗИЯМА,ГОРА
ГОРА-ВОСЬМИТЫСЯЧНИК,ГОРА
МОНБЛАН,ГОРА
КАРПАТЫ,ГОРА
ЛУННЫЙ ЦИРК,ГОРА
ПЛИНТУС (ПЛАНКА),ПЛАНКА (ПРЕДМЕТ)
БАГЕТ (ПЛАНКА),ПЛАНКА (ПРЕДМЕТ)
ДРАНКА (ПЛАНКА),ПЛАНКА (ПРЕДМЕТ)
КОРОМЫСЛО,ПЛАНКА (ПРЕДМЕТ)
НЕВРОПАТОЛОГИЯ,НЕВРОЛОГИЯ
КЛИНОК,ОСТРАЯ СТОРОНА
ЛЕЗВИЕ (ОСТРЫЙ КРАЙ),ОСТРАЯ СТОРОНА
ЭКОЛОГИЧЕСКАЯ АВАРИЯ,АВАРИЯ
ПРОМЫШЛЕННАЯ АВАРИЯ,АВАРИЯ
ТРАНСПОРТНАЯ АВАРИЯ,АВАРИЯ
КОРОТКОЕ ЗАМЫКАНИЕ,АВАРИЯ
ОТКАЗ ТЕХНИКИ,АВАРИЯ
КОНТРАФАКЦИЯ,НЕДОБРОСОВЕСТНАЯ КОНКУРЕНЦИЯ
АНТИКОНКУРЕНТНАЯ ПРАКТИКА,НЕДОБРОСОВЕСТНАЯ КОНКУРЕНЦИЯ
ПСИХОАНАЛИТИК,ПСИХОТЕРАПЕВТ
АРТИШОК,ОВОЩИ
СПАРЖА,ОВОЩИ
ЗЕЛЕНЫЙ ГОРОШЕК,ОВОЩИ
БАКЛАЖАН (ПЛОД),ОВОЩИ
ЛУК (РАСТЕНИЕ),ОВОЩИ
ЧЕСНОК,ОВОЩИ
ОГУРЕЦ (ПЛОД),ОВОЩИ
ПОМИДОР (ПЛОД),ОВОЩИ
ТЫКВА (ПЛОД),ОВОЩИ
СТРУЧКОВЫЙ ПЕРЕЦ (ПЛОД),ОВОЩИ
КАБАЧОК (ПЛОД),ОВОЩИ
КОЧАН КАПУСТЫ,ОВОЩИ
КОРНЕПЛОДНЫЕ ОВОЩИ,ОВОЩИ
ЗЕЛЕНЬ (ОВОЩИ),ОВОЩИ
"БЕССЛОВЕСНЫЙ (МОЛЧАЛИВЫЙ, БЕЗРОПОТНЫЙ)","МОЛЧАЛИВЫЙ, НЕРАЗГОВОРЧИВЫЙ"
МИНА-ЛОВУШКА,ПРОТИВОПЕХОТНАЯ МИНА
ПЕРЕЛОМ КОСТИ,"ПЕРЕЛОМ, МЕСТО ПЕРЕЛОМА"
ВЕЛОТРЕК,СПОРТИВНЫЙ ТРЕК
ПОКРЫТЬ РАССТОЯНИЕ,ПРЕОДОЛЕТЬ
ПРОЕХАТЬ ПУТЬ,ПРЕОДОЛЕТЬ
ВЫПУТАТЬСЯ ИЗ ПРОБЛЕМ,ПРЕОДОЛЕТЬ
"ЛАВИРОВАТЬ, МАНЕВРИРОВАТЬ",ПРЕОДОЛЕТЬ
ПЕРЕСЕЧЬ ПРИ ДВИЖЕНИИ,ПРЕОДОЛЕТЬ
ВЗЛОМАТЬ ЗАЩИТУ,ПРЕОДОЛЕТЬ
"ПРЕВОЗМОЧЬ ЧУВСТВО, СОСТОЯНИЕ",ПРЕОДОЛЕТЬ
ГОСАВТОИНСПЕКТОР,ПОЛИЦЕЙСКИЙ
УЧАСТКОВЫЙ ИНСПЕКТОР,ПОЛИЦЕЙСКИЙ
ОПЕРАТИВНЫЙ РАБОТНИК,ПОЛИЦЕЙСКИЙ
СЫЩИК,ПОЛИЦЕЙСКИЙ
ОМОНОВЕЦ,ПОЛИЦЕЙСКИЙ
РАБОТНИК УГОЛОВНОГО РОЗЫСКА,ПОЛИЦЕЙСКИЙ
ПОСТОВОЙ (ПОЛИЦЕЙСКИЙ),ПОЛИЦЕЙСКИЙ
ПРЯТКИ,ДЕТСКАЯ ИГРА
ЧЕХАРДА (ИГРА),ДЕТСКАЯ ИГРА
ПЯТНАШКИ,ДЕТСКАЯ ИГРА
КОШКИ-МЫШКИ,ДЕТСКАЯ ИГРА
САЛКИ,ДЕТСКАЯ ИГРА
КОНТРОЛЬНЫЙ ПАКЕТ АКЦИЙ,ПАКЕТ АКЦИЙ
ГОСУДАРСТВЕННЫЙ ПАКЕТ АКЦИЙ,ПАКЕТ АКЦИЙ
ЗАРЯ НА НЕБЕ,ЕСТЕСТВЕННОЕ ОСВЕЩЕНИЕ
НЕУГОМОННЫЙ,РЕЗВЫЙ (ПОДВИЖНЫЙ И ВЕСЕЛЫЙ)
МАК,ЦВЕТКОВОЕ РАСТЕНИЕ
РОЗА (РАСТЕНИЕ),ЦВЕТКОВОЕ РАСТЕНИЕ
ЛАНДЫШ,ЦВЕТКОВОЕ РАСТЕНИЕ
ОРХИДЕЯ,ЦВЕТКОВОЕ РАСТЕНИЕ
